user_id,session_id,actions,product_id,price,event_time,user_agent
10151,4877862b-40f7-4ac2-91c8-fb455e34a517,view,110,,2025-05-09T13:36:03.879439,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10035,e2cd1b83-2540-4c40-89d2-f28d91c5e2a8,purchase,145,155.71,2025-05-09T13:36:03.879490,Mozilla/5.0 (Linux; Android 10)
10148,7c3e317c-8568-4574-be1e-6aa5d560abeb,purchase,112,65.35,2025-05-09T13:36:03.879517,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10011,dfcacc17-11ba-43c7-8aee-2f6a5baf0f0b,view,119,,2025-05-09T13:36:03.879536,Mozilla/5.0 (Linux; Android 10)
10014,d9553e17-6253-40f5-b561-e138f34e2f0d,view,129,,2025-05-09T13:36:03.879552,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10072,b153be9c-880b-4bbe-8554-1c6d993819c2,view,141,,2025-05-09T13:36:03.879568,Mozilla/5.0 (Linux; Android 10)
10063,5aff7814-996c-4aa9-a644-62921116ebf9,purchase,166,175.73,2025-05-09T13:36:03.879584,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10187,35171728-b0ea-4a2a-98f9-81571e910235,view,158,,2025-05-09T13:36:03.879601,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10168,3d3ef61b-242f-4a1d-a65e-f2bbbbdd43b9,view,178,,2025-05-09T13:36:03.879617,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10020,b50cc9b9-e8a9-44ea-9c61-b7ccf5c890e2,view,192,,2025-05-09T13:36:03.879632,Mozilla/5.0 (Linux; Android 10)
10188,429676f8-e457-49d8-9849-b871442e5f6d,view,143,,2025-05-09T13:36:03.879647,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10120,3d3f6450-fd1a-4e7c-a282-a1313bf6a782,purchase,120,382.12,2025-05-09T13:36:03.879664,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10065,e04ff24b-3a5d-411e-9e40-c430fe79c6e3,purchase,191,27.3,2025-05-09T13:36:03.879681,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10097,448b9c0d-8716-4c0c-b006-4a5fab9d427d,view,114,,2025-05-09T13:36:03.879698,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10176,82cc2192-6b21-44e9-92c6-6c7a0a317f1f,view,150,,2025-05-09T13:36:03.879713,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10183,a2eaaedf-25d5-4b7f-b4bb-2346c1e7490c,purchase,137,436.2,2025-05-09T13:36:03.879729,Mozilla/5.0 (Linux; Android 10)
