user_id,session_id,actions,product_id,price,event_time,user_agent
10122,199ac18d-9746-4ca2-a3bd-6fc3231596a7,purchase,139,80.6,2025-05-09T13:40:44.297429,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10184,d399cf41-f042-4d1f-8f3b-b965f41c91eb,view,176,,2025-05-09T13:40:44.297478,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10164,23dca4c6-594f-4afb-89ba-1641524c8a70,purchase,145,334.03,2025-05-09T13:40:44.297505,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10068,3857008f-b2b6-4275-99d3-302b323e3448,view,156,,2025-05-09T13:40:44.297530,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10187,e8c4ef17-ce03-4061-bd2c-c8efd48e2fbd,purchase,175,490.12,2025-05-09T13:40:44.297563,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10158,5e65cb28-e0aa-44d2-b9a3-9691c69297cb,purchase,161,51.25,2025-05-09T13:40:44.297600,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10035,d1c890e8-3819-4f5c-a51e-f90b12676e13,view,143,,2025-05-09T13:40:44.297636,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10059,9101fe76-dbf4-4521-bc99-1b8b66e9f424,view,117,,2025-05-09T13:40:44.297658,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10030,2840dab6-d35c-4db1-af53-49764cb1cd9c,view,145,,2025-05-09T13:40:44.297676,Mozilla/5.0 (Linux; Android 10)
10001,03a9b30e-f5fc-4d84-8864-cce55ef5ff78,purchase,128,168.88,2025-05-09T13:40:44.297697,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10003,88ae0e79-e90b-4c24-80a8-4cc643a81152,view,103,,2025-05-09T13:40:44.297728,Mozilla/5.0 (Linux; Android 10)
10096,b0ee4d32-e552-4dc3-8529-f5fbf77148e3,purchase,156,9.65,2025-05-09T13:40:44.297761,Mozilla/5.0 (Linux; Android 10)
10199,d1a3dea0-a717-403f-ac5a-d95c9e3dc17a,purchase,173,413.67,2025-05-09T13:40:44.297796,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10136,9ba72cf7-b26d-47d9-8afd-e39c028b2f16,view,100,,2025-05-09T13:40:44.297818,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10097,1dacc062-73ab-472d-8ab6-f45cc0d7815b,view,145,,2025-05-09T13:40:44.297836,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10175,2528ee44-209c-4bb8-8c20-8dc92cdf8036,purchase,103,253.29,2025-05-09T13:40:44.297911,Mozilla/5.0 (Linux; Android 10)
10111,7edb9597-8732-4a85-bec3-8b6032624faa,purchase,151,479.07,2025-05-09T13:40:44.297963,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10148,683ff343-565d-4e11-8db7-39dcf5f6dbbb,view,182,,2025-05-09T13:40:44.298003,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10115,89768fbf-c7d2-44a1-b9ce-b450975eec7b,purchase,144,170.58,2025-05-09T13:40:44.298027,Mozilla/5.0 (Linux; Android 10)
10197,aa1a40af-e14a-4407-ab9d-0fdafdea1400,purchase,111,191.16,2025-05-09T13:40:44.298049,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10160,6510df0e-9e21-4a32-b635-0e62b61fced3,purchase,161,95.08,2025-05-09T13:40:44.298083,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10010,f833f85f-7d2b-48d1-b9d9-1f6d617dea5b,view,126,,2025-05-09T13:40:44.298117,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10112,6fe1008b-f726-4c66-8ab2-d690f1b47a75,view,196,,2025-05-09T13:40:44.298150,Mozilla/5.0 (Linux; Android 10)
10198,9d58e3fd-1693-4956-a6e5-1306f1f3adda,purchase,135,147.48,2025-05-09T13:40:44.298177,Mozilla/5.0 (Linux; Android 10)
10199,14d3db38-fae3-40ea-a2e4-659665aef43e,view,174,,2025-05-09T13:40:44.298198,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10006,2fde25a7-3c06-46e1-84bc-6ea81a939805,view,195,,2025-05-09T13:40:44.298216,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10155,6c1ced8f-8c6e-40ea-9cca-7bb761f08ae4,view,187,,2025-05-09T13:40:44.298241,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10115,514585fe-2feb-46b9-8b85-abe28ec16f99,purchase,156,32.03,2025-05-09T13:40:44.298274,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10197,e21060ae-0d8b-4019-ae02-55882fb79b3f,purchase,126,306.8,2025-05-09T13:40:44.298312,Mozilla/5.0 (Linux; Android 10)
10146,bb4fcbd3-6392-4720-bd33-39ea09c96f2b,purchase,144,170.71,2025-05-09T13:40:44.298343,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10014,c194e04a-7401-436d-838b-21be755c3df8,view,126,,2025-05-09T13:40:44.298364,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10113,b35a27c0-c9bf-4cc9-a8a8-fddd4f130c16,purchase,111,489.67,2025-05-09T13:40:44.298383,Mozilla/5.0 (Linux; Android 10)
10065,df69624e-0104-41b4-8db9-a4d249e05cd2,purchase,171,172.44,2025-05-09T13:40:44.298413,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10095,011973ee-7f74-4c54-9403-a09d8b400a59,view,128,,2025-05-09T13:40:44.298445,Mozilla/5.0 (Linux; Android 10)
10122,8e7a04c1-99ae-4ffb-a32c-f11241d51893,view,159,,2025-05-09T13:40:44.298476,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10135,7953e42f-c83c-46e3-8c6f-dc2d41086715,purchase,110,404.56,2025-05-09T13:40:44.298499,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10101,83e972f8-6d27-4603-aa01-d4a1b0fae1fb,purchase,143,199.04,2025-05-09T13:40:44.298520,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10076,b8ae49d0-93b9-4b12-8178-342fc2c27be8,purchase,147,122.33,2025-05-09T13:40:44.298539,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10111,352613b1-dc10-4e6a-9fcd-f1d86e275826,purchase,175,318.23,2025-05-09T13:40:44.298571,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
