user_id,session_id,actions,product_id,price,event_time,user_agent
10171,1176ef05-952d-49bb-a160-0b8a436ce233,purchase,123,249.56,2025-05-09T09:14:01.735073,Mozilla/5.0 (Linux; Android 10)
10110,089eacf3-f082-4de9-b950-34b649c94caa,view,179,,2025-05-09T09:14:01.735134,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10132,3faec5ca-ac33-47d1-a4ec-0cda8c996846,purchase,113,87.84,2025-05-09T09:14:01.735177,Mozilla/5.0 (Linux; Android 10)
10035,e094657f-c218-4a98-9735-52651741d725,view,147,,2025-05-09T09:14:01.735214,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10160,70aca6af-086a-4e2b-8c1a-1ebc203f0993,view,116,,2025-05-09T09:14:01.735248,Mozilla/5.0 (Linux; Android 10)
10003,522bc641-da8f-4cc9-902b-184308d5957a,view,124,,2025-05-09T09:14:01.735281,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10168,3e445f37-8185-414a-bf0f-8cc5a5a2ea7b,purchase,136,352.49,2025-05-09T09:14:01.735317,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10033,4138817e-cee1-4b34-b986-6d8c747ceae5,view,139,,2025-05-09T09:14:01.735351,Mozilla/5.0 (Linux; Android 10)
10072,aa29fcfb-3725-42b1-885c-bc503fe469ef,purchase,109,193.94,2025-05-09T09:14:01.735386,Mozilla/5.0 (Linux; Android 10)
10040,610b3ee8-9994-4ba1-94a1-da8571d35d39,purchase,129,358.2,2025-05-09T09:14:01.735423,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10187,d1fd81b0-d2a7-4679-bcab-cc0e5eb29f6c,view,109,,2025-05-09T09:14:01.735457,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10048,6e2fbd49-1eda-447d-b743-81e979fc973a,purchase,192,389.66,2025-05-09T09:14:01.735492,Mozilla/5.0 (Linux; Android 10)
10081,b6fc649e-aa37-4bca-bbb4-935782f4ae36,purchase,196,73.89,2025-05-09T09:14:01.735528,Mozilla/5.0 (Linux; Android 10)
10126,8474a7a0-8afc-4bbc-874b-49c8dad6b102,purchase,103,93.3,2025-05-09T09:14:01.735564,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10010,05f6e7ea-e05f-42e0-84ad-94e656e53674,purchase,111,222.13,2025-05-09T09:14:01.735601,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10138,ad993a24-9149-4a71-9455-5d5aaf3a8c18,view,159,,2025-05-09T09:14:01.735635,Mozilla/5.0 (Linux; Android 10)
10088,55e78a1c-9713-4f6a-9f6f-5a88d934aff8,view,123,,2025-05-09T09:14:01.735667,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10154,c7bb3978-2b03-4472-a2e2-826270a045d8,purchase,176,351.49,2025-05-09T09:14:01.735701,Mozilla/5.0 (Linux; Android 10)
10134,0b092450-3107-4f4f-ac63-7d92401ddb0c,view,198,,2025-05-09T09:14:01.735735,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10062,53c6c128-8141-4fa8-8256-1b71212852ab,purchase,129,21.07,2025-05-09T09:14:01.735769,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10092,78f14e06-da6d-4f5b-bdec-2b10142ff36d,purchase,198,124.61,2025-05-09T09:14:01.735805,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10100,1dca3d0a-7b01-407c-a842-60aea46be8f8,purchase,176,119.86,2025-05-09T09:14:01.735840,Mozilla/5.0 (Linux; Android 10)
10025,2925f8d6-8db4-4aaa-890d-80c7221c05d2,purchase,143,346.85,2025-05-09T09:14:01.735876,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
