user_id,session_id,actions,product_id,price,event_time,user_agent
10004,3fb8fc68-8866-4673-92d9-5e0430035eb2,purchase,184,417.56,2025-05-09T12:43:14.130352,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10091,16a9294a-f207-4e15-a468-285e1ade7438,purchase,105,100.68,2025-05-09T12:43:14.130391,Mozilla/5.0 (Linux; Android 10)
10183,7ee12cc5-bfe7-4172-891d-eebf49191b0f,view,194,,2025-05-09T12:43:14.130415,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10131,c7794744-2e1c-494e-9672-a11f57d2ba69,purchase,101,418.53,2025-05-09T12:43:14.130468,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10035,b3c43713-fe2d-4372-862f-c9820ef18311,purchase,123,466.3,2025-05-09T12:43:14.130495,Mozilla/5.0 (Linux; Android 10)
10179,a5790bf3-f454-410e-97a6-51f87f58633a,view,124,,2025-05-09T12:43:14.130516,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10174,9c317d80-e52c-4582-a1aa-40ad4049d79b,purchase,125,162.0,2025-05-09T12:43:14.130537,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10175,a3bca198-8939-4a27-b5bd-db5de414ee2e,view,166,,2025-05-09T12:43:14.130557,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10018,8b525c36-4a3a-40ff-8822-d72ce63d6b53,view,173,,2025-05-09T12:43:14.130576,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10071,1b503984-c557-4c04-a4f9-db0fe69f80e7,purchase,107,208.21,2025-05-09T12:43:14.130596,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10102,b2b43277-67be-4edc-9d35-360e729f922c,purchase,176,266.57,2025-05-09T12:43:14.130618,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10008,3e412fdb-0961-4a83-9294-3bd19aa627a4,view,140,,2025-05-09T12:43:14.130638,Mozilla/5.0 (Linux; Android 10)
10116,189594f0-9539-4aa4-9674-d95b38b8fdff,view,128,,2025-05-09T12:43:14.130657,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10156,a3e3bc07-6e0d-48f4-a6b4-62e401633967,purchase,134,392.54,2025-05-09T12:43:14.130677,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10139,2e1d5eee-4b35-4774-95ea-4d7ef3d00102,view,138,,2025-05-09T12:43:14.130697,Mozilla/5.0 (Linux; Android 10)
10127,52afd2db-de83-4af1-9429-80dd92b52555,view,146,,2025-05-09T12:43:14.130715,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10144,0c018be8-fd86-49af-9717-e5dc2674042e,view,176,,2025-05-09T12:43:14.130734,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10137,07f2a3a6-3b0c-437d-b97c-df4ea5418d09,purchase,136,352.13,2025-05-09T12:43:14.130755,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10126,2befb4e5-ff50-44b2-bacb-b70189a582c8,view,110,,2025-05-09T12:43:14.130774,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10187,5283e557-9aea-4481-9c80-076939f09ae8,view,175,,2025-05-09T12:43:14.130792,Mozilla/5.0 (Linux; Android 10)
10048,924c27bb-14dd-46e2-aede-7f43a4befc12,purchase,128,119.64,2025-05-09T12:43:14.130812,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10115,069ee997-12d4-43e4-b873-b5857586e891,purchase,161,386.48,2025-05-09T12:43:14.130860,Mozilla/5.0 (Linux; Android 10)
10078,3ec67131-7dd6-451f-bdf0-e32ee0c51874,view,198,,2025-05-09T12:43:14.130894,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10193,d4855a27-b4d2-447a-94b0-08f37fe019e3,purchase,142,491.0,2025-05-09T12:43:14.130920,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10046,13efc52f-cfb5-4ae8-8705-17ad75c07122,purchase,156,469.06,2025-05-09T12:43:14.130942,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10086,3112b2c6-30d4-4902-8275-267b7f4c478c,purchase,148,352.36,2025-05-09T12:43:14.130964,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10079,96affe5c-d329-4506-9b12-829b45e5a558,view,124,,2025-05-09T12:43:14.130985,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10119,e92f83cd-4d79-45b6-9ba7-47c165fa98f6,purchase,126,200.19,2025-05-09T12:43:14.131004,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10169,5f6ea752-8f51-4e2e-b52f-1cd1df46ac99,view,134,,2025-05-09T12:43:14.131024,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10198,355c6987-daf4-43e9-8993-d14ec54cce4e,purchase,192,234.09,2025-05-09T12:43:14.131044,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10125,859a53c7-162b-46d5-b7aa-623c73957261,view,134,,2025-05-09T12:43:14.131063,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10158,87444fd9-3ec1-431a-9d42-08cdb0fde3c5,purchase,147,147.07,2025-05-09T12:43:14.131083,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10122,bdc5bd51-dd96-4b18-a5c5-5bca83000c26,view,121,,2025-05-09T12:43:14.131104,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10004,9b26333f-487c-4bd6-ba5e-5650f0a80966,view,178,,2025-05-09T12:43:14.131122,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10002,ab3a786f-2e18-40cd-b0c9-9844d1518fb7,purchase,158,422.66,2025-05-09T12:43:14.131142,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10094,c45f1c80-bdf3-4f2f-8762-5962bc3189be,view,189,,2025-05-09T12:43:14.131162,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10150,197a3452-8469-4ffd-95c6-dc795ef57c92,purchase,129,263.79,2025-05-09T12:43:14.131182,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10050,244dbfbc-5ed4-4ad9-80ec-062d0f892994,view,179,,2025-05-09T12:43:14.131202,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10166,d588d6c8-efee-4d67-be36-594644bf0b76,purchase,139,496.68,2025-05-09T12:43:14.131222,Mozilla/5.0 (Linux; Android 10)
10182,74d34995-68f6-4341-9451-89f7dff82efe,view,129,,2025-05-09T12:43:14.131241,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10116,d9f4431f-73c8-4919-8a16-6f8a62da0b8d,view,165,,2025-05-09T12:43:14.131260,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10048,f6804390-058e-42cf-a6d4-20f8a2f8fc74,purchase,148,462.92,2025-05-09T12:43:14.131280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10028,9104a109-7b93-4932-8bc9-4b8a7bb000ef,purchase,194,184.22,2025-05-09T12:43:14.131300,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10155,1092a345-7eb3-4465-9d2a-b330c1883d51,view,198,,2025-05-09T12:43:14.131320,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10034,feef00c2-3a10-4b70-a924-9bb5f62e0e3b,purchase,177,43.77,2025-05-09T12:43:14.131341,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10175,dd40bdbb-4fac-49ec-a0e8-949881eb55e6,view,137,,2025-05-09T12:43:14.131360,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10010,de02dbbc-c768-4248-bcfc-2564125cbab4,purchase,107,455.15,2025-05-09T12:43:14.131380,Mozilla/5.0 (Linux; Android 10)
