user_id,session_id,actions,product_id,price,event_time,user_agent
10026,1626a34c-3681-4da2-88ae-4e6ced6f10f9,view,130,,2025-05-01T19:02:09.135356,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10013,cd9d0615-20e9-4f31-9331-ead1f9b9caa3,view,150,,2025-05-01T19:02:09.135383,Mozilla/5.0 (Linux; Android 10)
10152,419f4dab-0d03-4598-90e1-0e77a46b91cd,purchase,171,67.15,2025-05-01T19:02:09.135406,Mozilla/5.0 (Linux; Android 10)
10027,9b907b24-8ad3-4ed9-b2e8-547f0ce3880c,purchase,184,371.82,2025-05-01T19:02:09.135425,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10055,379b0755-d543-4d46-8055-b879beec0b6a,purchase,164,218.54,2025-05-01T19:02:09.135442,Mozilla/5.0 (Linux; Android 10)
10068,1141aa92-5ce3-4d04-b42a-5a11d216a9d7,purchase,115,440.3,2025-05-01T19:02:09.135458,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10115,2f47e1cd-c207-4e4e-8cda-2764cacb09eb,purchase,159,66.24,2025-05-01T19:02:09.135474,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10124,89d9bb96-8be2-47fd-8eeb-a705329f09e4,purchase,109,255.01,2025-05-01T19:02:09.135491,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10140,d85f6aef-9172-4fb0-8964-8fe1ecbdb9b0,view,179,,2025-05-01T19:02:09.135506,Mozilla/5.0 (Linux; Android 10)
10036,cd310378-6fc6-4fa8-9f2a-d1ea3a1c9762,purchase,104,392.81,2025-05-01T19:02:09.135521,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10164,47e90e25-6c68-42ae-ad58-31071b950388,view,164,,2025-05-01T19:02:09.135537,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10110,e7eca0c0-d9a5-4ac0-b4c5-986ae6a251d1,view,184,,2025-05-01T19:02:09.135551,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10004,af50e444-b609-4116-b780-74fb3cb0726c,purchase,120,17.98,2025-05-01T19:02:09.135566,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10186,816ac701-5f21-4591-9469-4877eda1493e,view,110,,2025-05-01T19:02:09.135581,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10139,54a40263-8278-4f3c-9b77-e86c5a961b4d,purchase,163,404.68,2025-05-01T19:02:09.135627,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10107,e9111233-7a2d-4473-b8aa-438eb722fc31,view,186,,2025-05-01T19:02:09.135650,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10011,36bc3977-9405-4c0a-b6ba-00614b507cff,purchase,105,137.22,2025-05-01T19:02:09.135668,Mozilla/5.0 (Linux; Android 10)
10196,860519ba-af65-4206-9273-02c3c32d304c,view,157,,2025-05-01T19:02:09.135684,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10070,295a2ab0-22be-4aae-a9a3-9ad21e671bd5,purchase,112,414.78,2025-05-01T19:02:09.135699,Mozilla/5.0 (Linux; Android 10)
10013,f4a4b179-a5bb-429b-8315-b3174da90fb7,view,119,,2025-05-01T19:02:09.135714,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10191,d15f4fd7-4cb1-4648-aa09-c0eb34f52e18,view,171,,2025-05-01T19:02:09.135729,Mozilla/5.0 (Linux; Android 10)
10016,a2a8b7c8-3f3f-45a6-b960-3104fcdd9899,purchase,123,263.63,2025-05-01T19:02:09.135743,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10114,29dad20d-18ac-4af1-9ac1-d1b26b1a8492,purchase,183,364.84,2025-05-01T19:02:09.135759,Mozilla/5.0 (Linux; Android 10)
10028,81d2ffe3-7914-4712-a6a2-1fca78042765,view,182,,2025-05-01T19:02:09.135774,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10069,3f7c8812-233a-4737-a52b-a558a220253f,purchase,196,199.75,2025-05-01T19:02:09.135789,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10122,c6487a73-2040-4bcb-9d52-964ad28f058b,view,151,,2025-05-01T19:02:09.135804,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10100,bc6f9114-6f7b-4051-8f9d-abf91ce2c3b2,purchase,164,192.1,2025-05-01T19:02:09.135819,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
