user_id,session_id,actions,product_id,price,event_time,user_agent
10198,c6c5bae0-41c6-47fc-8c6b-734bb3a68416,view,109,,2025-05-01T15:45:32.903709,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10115,6182e5de-872a-4afd-b895-40d364c71846,purchase,160,286.54,2025-05-01T15:45:32.903805,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10149,18e07a7d-be83-4d72-8148-79a3899b0d20,view,105,,2025-05-01T15:45:32.903867,Mozilla/5.0 (Linux; Android 10)
10096,7412933f-871c-4575-aa29-eaecc02800b2,view,191,,2025-05-01T15:45:32.903915,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10057,241b9565-a12a-4d9b-a35b-9a2f99bd7212,view,145,,2025-05-01T15:45:32.904562,Mozilla/5.0 (Linux; Android 10)
10080,3ff9072d-e476-46ac-9b06-40e5ca18ef82,purchase,181,299.85,2025-05-01T15:45:32.904664,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10025,d07466e5-c61b-4019-9da3-412473fa2129,purchase,189,331.0,2025-05-01T15:45:32.904726,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10065,2cd27b49-b88d-4fa6-8d73-22a02c190595,view,182,,2025-05-01T15:45:32.904774,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10024,92bb66c6-4f9b-48e3-9125-58c888050e13,view,162,,2025-05-01T15:45:32.904924,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10101,d0c55764-4bb6-418a-b257-67898cb3428b,purchase,149,371.97,2025-05-01T15:45:32.905199,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10049,cd0b4225-4678-4b58-8a7b-0c846186a6f5,purchase,179,499.21,2025-05-01T15:45:32.905259,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10089,a56c2b9a-71bd-42aa-9c1f-5454e18b8381,view,124,,2025-05-01T15:45:32.905510,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10183,d2f93d93-e9a4-4028-bf6d-99bd03098f34,view,118,,2025-05-01T15:45:32.905889,Mozilla/5.0 (Linux; Android 10)
10062,5e2bb504-a3b7-4b44-b6ce-8a89140265e8,view,176,,2025-05-01T15:45:32.906437,Mozilla/5.0 (Linux; Android 10)
10078,29d42430-f5a6-4303-b30e-740018f92093,purchase,156,466.03,2025-05-01T15:45:32.907204,Mozilla/5.0 (Linux; Android 10)
10154,86803d28-4643-4648-b748-f795c04901ea,view,186,,2025-05-01T15:45:32.907888,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10055,c86183a5-e4d1-4d79-96b8-cb56636876b1,view,133,,2025-05-01T15:45:32.908240,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10198,4abb1565-1ef9-4118-a72e-cd376a32682f,view,120,,2025-05-01T15:45:32.908303,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10133,c08c0d84-df12-48cb-adc2-676a72dbc324,purchase,168,292.48,2025-05-01T15:45:32.908547,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10001,7787c1dd-3235-45b8-9148-174641148dd9,purchase,196,279.02,2025-05-01T15:45:32.909338,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10068,272d746d-c37b-4bae-a263-56971dff02b0,purchase,127,302.84,2025-05-01T15:45:32.909434,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10080,8c45280c-7a7f-46ad-9df4-e0dcf86eb9ef,view,187,,2025-05-01T15:45:32.909608,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10088,ba3a9b93-2f06-49d1-b70a-5c3a7efc32cc,purchase,189,69.66,2025-05-01T15:45:32.910024,Mozilla/5.0 (Linux; Android 10)
10185,fc22bf27-aab1-419a-99a3-0a27e326e4d4,purchase,186,320.68,2025-05-01T15:45:32.910283,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10152,99e2ee80-d0a0-4a64-a830-aff141cf2457,purchase,128,209.47,2025-05-01T15:45:32.910472,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10075,0f367c6f-36b4-4724-aa5e-79a46c8925dd,purchase,176,386.11,2025-05-01T15:45:32.911250,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10090,56f858db-2bf1-449f-8db4-c56db4bf3ec3,view,149,,2025-05-01T15:45:32.911376,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10085,010ead63-e59e-49f5-aa6b-f7507b9832c6,purchase,135,329.8,2025-05-01T15:45:32.911442,Mozilla/5.0 (Linux; Android 10)
10055,932365c0-4358-4f5c-ab55-da765b224713,purchase,107,446.37,2025-05-01T15:45:32.911499,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10087,39eeaa94-aa48-4aa3-81b9-8bea5df83241,view,100,,2025-05-01T15:45:32.911549,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10008,fb25b07a-b7f1-4e34-abfd-5d5678b8410d,view,141,,2025-05-01T15:45:32.911592,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10142,7db9647b-c5dc-4a5b-988f-40934993c5b2,purchase,178,406.97,2025-05-01T15:45:32.911708,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
