user_id,session_id,actions,product_id,price,event_time,user_agent
10170,99e8e6a1-2afe-4944-8f10-223c42695b3c,purchase,110,256.57,2025-05-01T19:00:33.991958,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10145,ff5edcb5-842d-46fb-a43c-3fa46fab98c3,purchase,177,253.57,2025-05-01T19:00:33.991989,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10191,429eae47-f2ba-4bd4-9877-5ef574070687,purchase,136,238.68,2025-05-01T19:00:33.992009,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10130,7d15e234-4cc6-4ea8-ab2d-d3eece859358,view,153,,2025-05-01T19:00:33.992026,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10039,0f64a6de-3a57-45f7-a5ac-bd2c22eda025,purchase,111,19.66,2025-05-01T19:00:33.992042,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10123,1448d201-1572-40da-87e1-00acb2419791,purchase,174,336.83,2025-05-01T19:00:33.992059,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10122,e4434d6d-f4fc-4132-89b9-b893a77125d3,view,153,,2025-05-01T19:00:33.992073,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10050,63f45978-098b-46df-a226-d6b2964368fd,view,184,,2025-05-01T19:00:33.992088,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10106,456ddeb7-c403-40e0-8207-7fb6184a0ab8,purchase,160,138.33,2025-05-01T19:00:33.992103,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10175,7543de30-ca06-4cfc-905a-77a76e670ca6,view,147,,2025-05-01T19:00:33.992119,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10103,be3ea497-b6e3-4eed-86e1-24306d0f24a5,view,161,,2025-05-01T19:00:33.992133,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10103,6cbf1108-a546-4c06-8ccf-89c68cb3fb73,view,103,,2025-05-01T19:00:33.992149,Mozilla/5.0 (Linux; Android 10)
