user_id,session_id,actions,product_id,price,event_time,user_agent
10030,d147cdfe-8632-43d7-9bb7-96872d79458b,view,153,,2025-05-09T09:25:59.210331,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10096,111757ea-b74e-45e8-acf6-ceada04be191,purchase,177,477.06,2025-05-09T09:25:59.210452,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10003,73d6f1ca-9277-4ae7-b522-2fd4d8609518,view,174,,2025-05-09T09:25:59.210529,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10140,4a9cbf42-ba35-45ee-a41a-fa289c72ae0d,view,147,,2025-05-09T09:25:59.210587,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10133,2727b831-20f4-4bec-9ac9-6937886a299a,view,117,,2025-05-09T09:25:59.210642,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10082,023b86cb-d98f-4d5f-87a1-38b08f061041,view,150,,2025-05-09T09:25:59.210698,Mozilla/5.0 (Linux; Android 10)
10174,f80dc8c2-b44f-4429-8409-fd8d04caf4dd,view,156,,2025-05-09T09:25:59.210752,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10153,7acf5b83-fcbf-4cb1-b44b-3e11484a64df,purchase,113,286.99,2025-05-09T09:25:59.210812,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10124,6096bf0a-5f3a-44f3-add3-945a45c1dc84,purchase,128,223.89,2025-05-09T09:25:59.211065,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10054,55d348c3-e512-49fe-b74b-4171729d6b1d,purchase,154,268.0,2025-05-09T09:25:59.211163,Mozilla/5.0 (Linux; Android 10)
10080,16c09df8-a15a-474a-b67c-a0cde33e4acb,view,151,,2025-05-09T09:25:59.211233,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10010,945bf6b1-8585-49f2-9aea-18865a9bf6b2,purchase,115,253.06,2025-05-09T09:25:59.211297,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10125,48f714e2-82b4-4639-b0b3-9d3f2d4fa664,purchase,110,138.91,2025-05-09T09:25:59.211360,Mozilla/5.0 (Linux; Android 10)
10172,997fc342-38e5-43e6-a725-068ce40d3bd3,purchase,169,338.31,2025-05-09T09:25:59.211420,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10053,5a0da2e1-98fa-43d7-9f49-6dcfcf16414e,view,149,,2025-05-09T09:25:59.211478,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10093,6eb707a5-74aa-4cdb-a6ea-146f7fba0ff7,view,113,,2025-05-09T09:25:59.211532,Mozilla/5.0 (Linux; Android 10)
10004,f4fee6cc-5e92-44df-ad4d-f8d5b5584aa4,view,184,,2025-05-09T09:25:59.211586,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10182,017b5190-a377-40d6-8664-1fd6729f9c65,view,120,,2025-05-09T09:25:59.211642,Mozilla/5.0 (Linux; Android 10)
10034,93aa88b7-2163-467d-aeea-6aceb114e5ec,view,129,,2025-05-09T09:25:59.211695,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10149,d0d9d181-831c-46fe-b749-673ae61c7f4b,view,141,,2025-05-09T09:25:59.211819,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10080,b8fd47c1-48b5-49a0-a621-8f4cd2f9266e,purchase,186,19.75,2025-05-09T09:25:59.211914,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10047,d140b268-e8fb-420c-ae87-ad9637cb944e,view,111,,2025-05-09T09:25:59.211985,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10192,b715791c-2d0d-4677-a7f9-5eab27d700a5,purchase,140,143.76,2025-05-09T09:25:59.212049,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10125,419725c6-a91e-44be-92ee-acfba9ea02b0,purchase,177,162.15,2025-05-09T09:25:59.212111,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10174,2b99d2d2-56b2-4969-ad0d-5a4efa4923ea,view,160,,2025-05-09T09:25:59.212169,Mozilla/5.0 (Linux; Android 10)
10143,c18cccb0-292a-4d19-b479-8d54d22a1b55,view,110,,2025-05-09T09:25:59.212220,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10145,74fa3c9b-f81d-48b0-9802-cff0a327966a,purchase,187,353.49,2025-05-09T09:25:59.212278,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10087,59bee202-2bfe-4030-953b-bd5744e37e6b,purchase,154,33.64,2025-05-09T09:25:59.212341,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10020,5c434988-eae8-48bd-9e64-e6c64a725a78,view,185,,2025-05-09T09:25:59.212397,Mozilla/5.0 (Linux; Android 10)
10007,d0979f68-c068-449d-bf7b-1a202af7b789,view,154,,2025-05-09T09:25:59.212448,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10072,518ea443-7605-45d2-824b-ce9658199047,purchase,107,296.48,2025-05-09T09:25:59.212506,Mozilla/5.0 (Linux; Android 10)
10032,c30d7914-a729-47fa-9be9-c269c26a05fb,purchase,112,379.69,2025-05-09T09:25:59.212566,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10067,cc63edc6-d0c0-47c9-a818-c87edc999aa8,view,151,,2025-05-09T09:25:59.212624,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10013,dccb6d2a-c462-4593-a2da-31d6111d8f3d,view,127,,2025-05-09T09:25:59.212678,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10174,9e50d986-189e-482d-9aa0-965ebe7fdb99,view,167,,2025-05-09T09:25:59.212730,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10119,a03824c0-c674-4535-ba94-ba885959a2c2,view,141,,2025-05-09T09:25:59.212783,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10114,6d9b2af4-7058-4381-be2c-ee7fe586db67,purchase,116,329.29,2025-05-09T09:25:59.212839,Mozilla/5.0 (Linux; Android 10)
