user_id,session_id,actions,product_id,price,event_time,user_agent
10056,adecedc1-6d6b-47ad-945c-814fdd57bc82,purchase,106,108.55,2025-05-09T09:34:10.896701,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10016,f6c3ecc7-5545-4d5e-8dd8-48b2afb5fcbb,purchase,145,373.39,2025-05-09T09:34:10.896913,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10051,7ab4fd4c-f611-4109-8e09-f056776b8446,view,124,,2025-05-09T09:34:10.896998,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10140,a2f17283-6932-48d8-9a76-e132cc964adf,purchase,181,472.0,2025-05-09T09:34:10.897066,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10056,41f9e9fd-51f8-4a2f-9a95-17a8cf22c239,purchase,173,270.72,2025-05-09T09:34:10.897133,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10015,5f971dcc-3931-4962-99a2-0e80eb2704ea,view,126,,2025-05-09T09:34:10.897194,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10125,cc7c119d-74b2-4920-abb8-69c036b4b49d,purchase,196,369.4,2025-05-09T09:34:10.897253,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10073,58a95255-cf2d-4732-b426-d92d5af501a2,view,102,,2025-05-09T09:34:10.897311,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10031,b7fa2487-dfcb-4459-a8aa-74b1bc044012,view,170,,2025-05-09T09:34:10.897366,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10165,0a1afd1a-4e31-4515-8ca9-7f5b80a98c9f,view,149,,2025-05-09T09:34:10.897424,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10110,e24227e3-d989-401e-ab61-1b8bd15c186e,purchase,162,461.43,2025-05-09T09:34:10.897487,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10071,a041a78b-c791-47ff-bd92-e98cdf858176,view,169,,2025-05-09T09:34:10.897544,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10059,7e96e604-35c3-4b19-a004-59ef5d502690,view,116,,2025-05-09T09:34:10.897599,Mozilla/5.0 (Linux; Android 10)
10149,2310e851-5339-4e6e-9c80-cc9b255c5b92,purchase,155,96.43,2025-05-09T09:34:10.897655,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10034,adcb88f6-58ee-4443-b3eb-93c98941765a,purchase,162,483.89,2025-05-09T09:34:10.897718,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10031,129826b5-86b8-4ddd-8cab-03122de1acbb,purchase,141,468.14,2025-05-09T09:34:10.897781,Mozilla/5.0 (Linux; Android 10)
10195,fde393ad-0076-46c4-83c0-c3bf1cfadb67,view,188,,2025-05-09T09:34:10.897839,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10184,4b950004-c4fc-441a-b372-85e8f134ad52,purchase,136,336.83,2025-05-09T09:34:10.897898,Mozilla/5.0 (Linux; Android 10)
