user_id,session_id,actions,product_id,price,event_time,user_agent
10180,32dbeb98-b6d5-40c9-a8f8-269125528eee,view,100,,2025-05-09T09:13:21.587728,Mozilla/5.0 (Linux; Android 10)
10092,c81e9bb7-ff49-42d8-945c-72017e8b7122,purchase,159,142.34,2025-05-09T09:13:21.587840,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10174,22afc734-3bf5-4c0e-84fd-e0395b9e7404,view,120,,2025-05-09T09:13:21.587914,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10035,a7080489-64f5-4c8a-bb46-04b5e3cf8147,view,155,,2025-05-09T09:13:21.587974,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10120,f78a9ba4-c6be-4d31-9710-40140e17f02d,purchase,104,469.44,2025-05-09T09:13:21.588035,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10108,ba3e0b02-bf34-41ed-a0d5-ecdd0e1da88e,view,172,,2025-05-09T09:13:21.588094,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10190,d5c98559-ebd9-4200-b609-1a687cc9a6cd,view,139,,2025-05-09T09:13:21.588148,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10131,2442e236-54fb-450c-a10c-33efcf57e839,view,165,,2025-05-09T09:13:21.588201,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10149,3099637b-fcc6-49e3-80a9-f1bf37e92938,purchase,107,167.04,2025-05-09T09:13:21.588260,Mozilla/5.0 (Linux; Android 10)
10182,3a308c65-3b04-4dfb-9b85-65172c1cfd79,purchase,178,36.88,2025-05-09T09:13:21.588321,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10122,112575a0-215c-4ebc-92ab-639841d821c8,view,163,,2025-05-09T09:13:21.588379,Mozilla/5.0 (Linux; Android 10)
10147,03dbded5-9f12-4222-a809-96aa0c14bf33,purchase,148,456.67,2025-05-09T09:13:21.588438,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10195,de9f53cb-7665-4e8a-9930-fdc0e4d2a328,purchase,100,213.6,2025-05-09T09:13:21.588744,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10179,1570ae40-8631-49da-a3ba-bda62409e31a,view,157,,2025-05-09T09:13:21.588838,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10130,c5a8a807-8f93-482d-8188-b203ab67b940,purchase,106,475.73,2025-05-09T09:13:21.588906,Mozilla/5.0 (Linux; Android 10)
10029,051a0443-37e8-41f4-9dd1-41f4aa35c5a8,purchase,105,39.34,2025-05-09T09:13:21.588974,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10083,eb6772bd-e4e5-4dd6-976d-fa5929cf4889,purchase,161,311.61,2025-05-09T09:13:21.589038,Mozilla/5.0 (Linux; Android 10)
10001,296b0e8a-4d36-4518-bc7b-ee9cafa46b9a,view,193,,2025-05-09T09:13:21.589100,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10163,a9ff60c7-143a-4ab4-b663-0ed934e16167,purchase,143,392.92,2025-05-09T09:13:21.589159,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10094,03c08815-b4e0-4883-822c-07d834691fab,view,186,,2025-05-09T09:13:21.589218,Mozilla/5.0 (Linux; Android 10)
10184,825aa026-a0af-4c7c-931e-e1cc83f49ed7,purchase,152,282.07,2025-05-09T09:13:21.589276,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10155,c292bcb7-8ba1-44a0-8295-c3c87964a75b,view,159,,2025-05-09T09:13:21.589333,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10119,f428bb78-82dd-4354-8964-110316b31cc9,view,186,,2025-05-09T09:13:21.589386,Mozilla/5.0 (Linux; Android 10)
10075,4363c655-7519-42c9-bb20-f95fb71f859f,purchase,177,315.11,2025-05-09T09:13:21.589442,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10095,c65a51f2-514b-4ff2-ac90-47d8368a02df,purchase,135,485.61,2025-05-09T09:13:21.589504,Mozilla/5.0 (Linux; Android 10)
10099,410013ba-f079-4f3e-bb4a-96ddcacc3a92,view,172,,2025-05-09T09:13:21.589559,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10055,2001372f-ecc9-4ce9-a3b7-3e68be689181,purchase,118,73.63,2025-05-09T09:13:21.589617,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10128,22a3b408-1f38-4bc1-a05b-c0561f1555ab,purchase,161,152.38,2025-05-09T09:13:21.589678,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10044,187f7854-9d46-429e-bbba-41d8a5c26456,purchase,165,32.04,2025-05-09T09:13:21.589739,Mozilla/5.0 (Linux; Android 10)
10084,a69d6143-7758-496e-b513-4924b8d6000f,view,182,,2025-05-09T09:13:21.589795,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10142,15f0b4bd-af93-493e-affd-85c7f3fda314,purchase,161,265.45,2025-05-09T09:13:21.589853,Mozilla/5.0 (Linux; Android 10)
10063,2bf71961-81da-45fb-939d-6dc39c95c035,view,168,,2025-05-09T09:13:21.589909,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10072,5db11f8a-d148-4196-a423-657d012da0c0,purchase,154,210.88,2025-05-09T09:13:21.589967,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10034,402b4e50-e14a-43c6-bd27-817cc37a7d31,view,123,,2025-05-09T09:13:21.590025,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10188,e97ec227-1623-422a-93de-837ffaceffb4,purchase,144,181.7,2025-05-09T09:13:21.590083,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10102,8cec1eb1-49da-4e2f-8929-3e0adfcc9cf3,view,116,,2025-05-09T09:13:21.590139,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10138,a54f49b4-c955-49a6-8fd3-d83382b51497,purchase,151,344.03,2025-05-09T09:13:21.590198,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10091,b352e933-7301-4593-a12d-5c65358a6568,view,146,,2025-05-09T09:13:21.590254,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
