user_id,session_id,actions,product_id,price,event_time,user_agent
10183,edd55d4f-f907-44e8-9c6b-b3df893d1d5a,view,119,,2025-05-09T12:52:50.066877,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10148,918f92aa-5744-4b05-81ed-8159c2169323,purchase,103,305.82,2025-05-09T12:52:50.066911,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10131,270e9c39-cb53-4870-9591-1b3dae0d7cd0,purchase,135,212.12,2025-05-09T12:52:50.066933,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10058,07a86bcb-f585-4149-8576-fd3e9b5764ff,purchase,166,440.94,2025-05-09T12:52:50.066953,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10134,7950ef32-3073-42d1-80b6-c3709d0bc019,view,170,,2025-05-09T12:52:50.066970,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10176,f44d6dd4-b3c5-460e-839a-e8fe7fc0cb53,purchase,132,96.06,2025-05-09T12:52:50.066987,Mozilla/5.0 (Linux; Android 10)
10059,bcbf57de-8429-44a1-89d6-cde6532b5163,view,110,,2025-05-09T12:52:50.067003,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10197,ff6ff641-0d61-4f9c-8120-bf5d6f2c3be6,view,177,,2025-05-09T12:52:50.067018,Mozilla/5.0 (Linux; Android 10)
10034,8e581485-82b1-4350-b2a0-fdede9ccffb3,view,148,,2025-05-09T12:52:50.067033,Mozilla/5.0 (Linux; Android 10)
10042,9157fcfd-e4bd-4475-bd56-1f4c2e28ebd1,purchase,183,312.66,2025-05-09T12:52:50.067049,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10001,7af9c4ab-fa2b-463d-b8b4-222b92bed5f4,view,124,,2025-05-09T12:52:50.067064,Mozilla/5.0 (Linux; Android 10)
10040,0573f5fa-d41b-473f-ae31-2a177b4c3a99,view,110,,2025-05-09T12:52:50.067079,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10088,0e4e74ff-e173-4e50-8ee4-e069670fbfa3,view,123,,2025-05-09T12:52:50.067094,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10184,021c496f-b14a-4077-894a-b5ff9b2b9e48,view,197,,2025-05-09T12:52:50.067108,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10053,14675ca2-f85a-4376-bf5d-95a490ee4167,purchase,133,471.4,2025-05-09T12:52:50.067124,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10063,5a3bf9c0-d1fc-4ece-9cfd-f5cb768839fe,view,115,,2025-05-09T12:52:50.067140,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10057,abfce176-0ba1-4f7a-a162-ffdae5d18fe7,view,146,,2025-05-09T12:52:50.067154,Mozilla/5.0 (Linux; Android 10)
10155,c9696caa-c0f0-4c7a-a7b2-bc23a5dacf33,view,107,,2025-05-09T12:52:50.067168,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10167,aa1be4f2-3340-41a8-a640-7515a79128f6,purchase,171,295.44,2025-05-09T12:52:50.067184,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
