user_id,session_id,actions,product_id,price,event_time,user_agent
10007,a24e6ed1-50d5-45d1-acfd-073a19ccbdd4,view,193,,2025-05-01T18:59:53.925813,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10195,e5b8deae-e999-4e28-8ee8-bca4711548e9,purchase,184,169.63,2025-05-01T18:59:53.925850,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10035,ed1f5195-19f7-49d8-aa2a-8458d4725523,purchase,172,245.58,2025-05-01T18:59:53.925873,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10081,62dd6b8f-7e29-41dc-b0e8-df132d26cf7f,purchase,171,78.97,2025-05-01T18:59:53.925892,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10195,5f943fb0-2518-4c9a-97de-7a9cb95f8ecf,purchase,155,334.91,2025-05-01T18:59:53.925910,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10050,4bb6fcfc-6174-406b-b0f4-4152dc7daa66,purchase,195,405.36,2025-05-01T18:59:53.925928,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10175,96b217f0-4685-438d-9700-7d359afab0a1,purchase,196,337.05,2025-05-01T18:59:53.925945,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10110,86e8eb93-241d-4f10-a3a4-e003cd468861,purchase,182,184.9,2025-05-01T18:59:53.925962,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10120,24b2d70c-2fc2-4ed3-a566-68ffcf8dca4b,view,157,,2025-05-01T18:59:53.925978,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10083,7a053cb4-0225-40c4-a313-9914bf5cd5c1,view,150,,2025-05-01T18:59:53.925994,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10157,7ec7e702-5b9e-48b8-adf8-082262419a6d,purchase,181,117.98,2025-05-01T18:59:53.926011,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10075,c3bc1f65-3d98-4c55-9c20-6e6a69d417cc,view,140,,2025-05-01T18:59:53.926027,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10071,54adfe0a-6ab9-40fa-9a75-fb9b02856f74,view,115,,2025-05-01T18:59:53.926042,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10113,c35d7742-1f81-4743-a954-5eb0109befcd,purchase,103,421.62,2025-05-01T18:59:53.926058,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10064,770f79e8-5613-4045-9381-3109bc6d4cc8,purchase,185,480.45,2025-05-01T18:59:53.926075,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10030,ee0c86b4-64ef-41d4-b2fe-609f1a885df6,view,147,,2025-05-01T18:59:53.926091,Mozilla/5.0 (Linux; Android 10)
10141,0f37c640-7091-4bf6-b22e-c7ab8c327a67,view,145,,2025-05-01T18:59:53.926106,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10075,2dbb55de-4fc6-4238-92f5-5aece1333541,view,142,,2025-05-01T18:59:53.926121,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10113,8facd26b-2726-49a7-b7ab-1a4f754dc54d,view,116,,2025-05-01T18:59:53.926136,Mozilla/5.0 (Linux; Android 10)
10100,43a3f626-c608-4dbe-ba90-46d7a0631f4f,purchase,121,185.44,2025-05-01T18:59:53.926152,Mozilla/5.0 (Linux; Android 10)
10028,8fbe5b9e-4a35-4961-9c66-59094b2fdddd,purchase,178,118.93,2025-05-01T18:59:53.926168,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10134,ec4fb741-e6a8-4180-a2e4-c72f1e033c5c,purchase,132,59.18,2025-05-01T18:59:53.926185,Mozilla/5.0 (Linux; Android 10)
10076,854bb0a0-ff29-4400-baad-b173cb078f72,view,113,,2025-05-01T18:59:53.926200,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10061,b0262a3e-95d8-430c-8e25-6692aae8e938,purchase,101,251.15,2025-05-01T18:59:53.926216,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10085,e8023d39-145d-4ed2-9112-85425c16e72b,view,153,,2025-05-01T18:59:53.926231,Mozilla/5.0 (Linux; Android 10)
10030,9c3b22c4-b220-474d-8359-1a810634b678,view,114,,2025-05-01T18:59:53.926246,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10061,d80c51cc-ea62-439a-9a1d-fb7c10439dc3,purchase,127,488.29,2025-05-01T18:59:53.926265,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10090,8f75c607-850f-4dd3-bc46-07dc7f9c3ef2,view,156,,2025-05-01T18:59:53.926293,Mozilla/5.0 (Linux; Android 10)
10141,c36dab82-49e4-4f88-8fc6-4c0805af2066,purchase,161,72.81,2025-05-01T18:59:53.926323,Mozilla/5.0 (Linux; Android 10)
10150,5dae1cc1-e042-4322-beea-eef2b59407ef,purchase,188,292.83,2025-05-01T18:59:53.926351,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10098,4b948b91-d681-4c85-a7f2-f8fb1af295bb,view,168,,2025-05-01T18:59:53.926368,Mozilla/5.0 (Linux; Android 10)
10089,7bc5da43-840b-4d35-95c2-09ce8aeb0cce,purchase,141,107.57,2025-05-01T18:59:53.926384,Mozilla/5.0 (Linux; Android 10)
10194,d82a406e-4003-49f1-98af-1b71c52f4d5a,view,154,,2025-05-01T18:59:53.926400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
