user_id,session_id,actions,product_id,price,event_time,user_agent
10147,7046c7a2-e4d5-483f-bc39-81ae1039393b,view,121,,2025-05-09T13:50:50.260831,Mozilla/5.0 (Linux; Android 10)
10119,6c07b192-bde5-4a8c-9231-da81e44e3e63,purchase,102,251.87,2025-05-09T13:50:50.260951,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10157,8ff0af82-7cc9-4991-8cc4-de31606972ad,view,195,,2025-05-09T13:50:50.261022,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10183,144114b4-1610-4165-8426-099537b2002c,purchase,115,46.02,2025-05-09T13:50:50.261082,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10069,2732a8a9-c9cd-46d3-8e7b-7117a82e6a2e,purchase,121,286.01,2025-05-09T13:50:50.261141,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10105,bbe4a4dc-1591-481a-98ce-298061896d54,purchase,109,291.63,2025-05-09T13:50:50.261199,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10101,0f5a3e0a-52ff-47ee-b248-68895cadf412,purchase,110,493.61,2025-05-09T13:50:50.261258,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10166,f023b64b-ce74-46aa-ba78-5cf68306b093,view,103,,2025-05-09T13:50:50.261311,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10110,27d58e94-4142-4565-82ac-ab8f9c81f82d,view,198,,2025-05-09T13:50:50.261365,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10009,36299891-18c0-49c0-a1c0-c596f0cdac59,purchase,111,384.52,2025-05-09T13:50:50.261419,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10142,87aa60d6-25be-4ecf-84b3-a156f64330fe,purchase,148,203.53,2025-05-09T13:50:50.261478,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10154,47021381-ab5f-4a40-b436-27795ecaf332,purchase,163,499.31,2025-05-09T13:50:50.261534,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10160,7d895aec-0044-41eb-97af-a70504110e6d,view,199,,2025-05-09T13:50:50.261586,Mozilla/5.0 (Linux; Android 10)
10015,46ffc375-5c38-4252-afd0-fd456e41eaee,purchase,199,107.44,2025-05-09T13:50:50.261639,Mozilla/5.0 (Linux; Android 10)
10075,1b83a9cc-f2ae-4b6c-8c49-76482e1286bf,purchase,153,271.04,2025-05-09T13:50:50.261694,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10124,592aaf83-1c0b-4e12-a74d-6268315e40ff,purchase,132,98.37,2025-05-09T13:50:50.261750,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10089,457ac989-b31e-481b-aceb-44d410431e3c,view,192,,2025-05-09T13:50:50.261802,Mozilla/5.0 (Linux; Android 10)
10067,acf001a0-8381-4c34-8c29-925b8687775c,purchase,178,61.49,2025-05-09T13:50:50.261853,Mozilla/5.0 (Linux; Android 10)
10176,3c557561-b5ee-4c62-8ab0-2450eb9c13e6,purchase,111,347.1,2025-05-09T13:50:50.261907,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10162,e2644e29-23e4-4484-aeb8-b97b51f415e5,purchase,154,117.06,2025-05-09T13:50:50.261963,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10053,4498fc07-8ed1-4f09-b11a-ce12db6490e5,view,191,,2025-05-09T13:50:50.262015,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10191,4d6b6ac4-a400-4296-861e-db23d32340e5,purchase,153,36.13,2025-05-09T13:50:50.262067,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10032,2ac699f4-91c0-421a-8dc9-d5833252bcc4,purchase,126,44.83,2025-05-09T13:50:50.262122,Mozilla/5.0 (Linux; Android 10)
10192,7204db59-c523-42f9-bb02-7c34733d716b,view,134,,2025-05-09T13:50:50.262172,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10123,1187f61b-d27b-4295-bfaf-f370209b2693,view,177,,2025-05-09T13:50:50.262223,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10155,608f2058-8cb4-475d-b5e6-c5bac2085627,view,127,,2025-05-09T13:50:50.262272,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10013,da294f69-a724-4f92-94dd-a0e0bb6c8ee7,view,173,,2025-05-09T13:50:50.262319,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10176,809c0cdf-c889-4dc5-bee6-44677762674d,view,154,,2025-05-09T13:50:50.262368,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10111,64b40794-edb0-4556-b0a5-b5bf6f9d89c3,purchase,175,329.89,2025-05-09T13:50:50.262420,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10035,e53f1d9a-f0d4-40b7-86cd-130b845b17da,purchase,132,179.11,2025-05-09T13:50:50.262475,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10143,8c0fcc78-b757-465d-9582-2a351024ebbf,purchase,153,408.96,2025-05-09T13:50:50.262530,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10010,aa4917ba-03cb-4c1b-be14-f327a96b59d3,purchase,122,78.34,2025-05-09T13:50:50.262585,Mozilla/5.0 (Linux; Android 10)
10171,fd57d1e4-2a96-4e91-8218-c9e33dcfa608,view,135,,2025-05-09T13:50:50.262636,Mozilla/5.0 (Linux; Android 10)
10183,a084a2fe-b381-45f1-8eda-28b0cf64e682,view,151,,2025-05-09T13:50:50.262684,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10024,e108999b-d63e-4c82-a6f5-ad93c0160593,view,189,,2025-05-09T13:50:50.262732,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10092,71e0eb77-bfcb-436c-8074-521a3de6622c,purchase,177,415.45,2025-05-09T13:50:50.262784,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10062,16ccc88d-bfe3-4a10-8943-0e4fbea5c2cc,purchase,152,132.11,2025-05-09T13:50:50.262840,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
