user_id,session_id,actions,product_id,price,event_time,user_agent
10135,183118b5-9b47-4d2d-ad05-fea2eea85041,purchase,183,468.35,2025-05-09T12:49:04.715297,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10134,b4296452-b1b6-4887-8386-3514b2d4fe64,view,150,,2025-05-09T12:49:04.715360,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10147,d068d99f-5451-45c6-b950-892b15a4c57c,view,186,,2025-05-09T12:49:04.715386,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10092,9ec772e7-356c-42fb-8a9d-41c1aacc2aee,view,157,,2025-05-09T12:49:04.715416,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10018,99e4f8f1-ea7a-4f8e-8381-d4127e0e9655,view,143,,2025-05-09T12:49:04.715435,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10083,17a64ed8-d945-4a9b-9175-d8c85addbca1,purchase,178,145.99,2025-05-09T12:49:04.715462,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10139,a5d50cf0-5aff-4e1e-81e3-717d9795eeac,purchase,138,453.13,2025-05-09T12:49:04.715500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10098,995e5cc3-42e6-4bc6-998b-9cba7618eb83,purchase,188,259.67,2025-05-09T12:49:04.715537,Mozilla/5.0 (Linux; Android 10)
10096,3a51edc2-1a17-4e97-bea7-8e18988f970c,purchase,141,97.76,2025-05-09T12:49:04.715564,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10017,4bed24b3-a232-4c28-b8f7-46d9511791bf,purchase,195,421.75,2025-05-09T12:49:04.715598,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
