user_id,session_id,actions,product_id,price,event_time,user_agent
10073,cabf6a90-9e95-4a4e-8009-182bc4993005,view,156,,2025-05-09T13:45:19.714195,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10055,93854588-b3b6-4cdb-b0a4-463e73b5d0a9,view,113,,2025-05-09T13:45:19.714222,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10113,66ecfa17-d0e6-4b04-b13d-1adf378aef01,purchase,108,151.27,2025-05-09T13:45:19.714243,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10120,6c280119-1cc3-4f0a-aa2d-721f3e304f90,view,144,,2025-05-09T13:45:19.714261,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10059,c7eed931-f2be-4db0-868f-8d845726ecfc,purchase,125,460.03,2025-05-09T13:45:19.714277,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10169,7c45b12c-693b-4413-b9b5-b6dfb4f4387f,view,150,,2025-05-09T13:45:19.714292,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10041,8f5de25b-db01-4535-a81f-81742f562d61,view,151,,2025-05-09T13:45:19.714305,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10163,5b1d74b4-ee37-4aef-bf24-ec376619cf45,view,190,,2025-05-09T13:45:19.714319,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10144,8adef037-4e6c-44d8-a69c-a4f8ee516074,purchase,175,128.81,2025-05-09T13:45:19.714334,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10156,b6b5d4d0-7e03-40aa-a0ef-e70405bff8cb,view,131,,2025-05-09T13:45:19.714348,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10139,63c7d6d9-fec7-426c-bda6-679ed3127130,purchase,120,421.29,2025-05-09T13:45:19.714363,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10153,e19a457c-31a8-45f1-b985-8123b052a05f,purchase,161,430.01,2025-05-09T13:45:19.714379,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10144,1beab2db-0826-465b-97e3-aceec38dd922,view,192,,2025-05-09T13:45:19.714394,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10086,d317f574-89b1-4336-ab90-3a3798162fd8,view,132,,2025-05-09T13:45:19.714408,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10111,29d4d118-9d4d-4f97-ad7d-ae27cc6104b0,view,190,,2025-05-09T13:45:19.714422,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10050,ebbf61dc-d329-4bcc-ac60-90c884f0bde2,view,105,,2025-05-09T13:45:19.714435,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10054,3f3fd128-1f3f-46f9-8051-9cac8ffa2bc0,purchase,122,252.48,2025-05-09T13:45:19.714450,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10092,4d534a28-94b5-44a5-93cd-8c0cd78acd1f,purchase,152,172.86,2025-05-09T13:45:19.714465,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10142,48de1a0d-96f1-4365-81c5-d5873c6e42a8,purchase,102,46.93,2025-05-09T13:45:19.714481,Mozilla/5.0 (Linux; Android 10)
10050,ef1bc0f2-542c-475e-b601-792186017fe1,view,113,,2025-05-09T13:45:19.714495,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10193,8726655b-2987-4111-aa66-b2efc02759d7,view,106,,2025-05-09T13:45:19.714508,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10014,1820f136-adb1-4d49-af52-0cc5f33a4e3e,purchase,195,48.26,2025-05-09T13:45:19.714523,Mozilla/5.0 (Linux; Android 10)
10018,1a213f5b-b6fd-4e59-8541-441b65cecc45,purchase,139,297.43,2025-05-09T13:45:19.714537,Mozilla/5.0 (Linux; Android 10)
10088,dd32ad92-ac24-40a0-8173-7778218c4b14,view,147,,2025-05-09T13:45:19.714551,Mozilla/5.0 (Linux; Android 10)
10131,913f9755-0fc5-4d0c-b3ab-679f078d6188,purchase,130,301.54,2025-05-09T13:45:19.714565,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10199,049115a1-30f6-4aa2-b44a-a9dd0b8b415f,purchase,167,439.19,2025-05-09T13:45:19.714581,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10172,d7baf8ff-91a7-4187-9ae3-b941f0479b10,purchase,161,55.57,2025-05-09T13:45:19.714596,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10004,a13eeddf-4ef5-4f60-bdd2-daf29b231673,view,175,,2025-05-09T13:45:19.714610,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10056,43e959b3-1f04-4466-a2cd-328f141fbe03,view,178,,2025-05-09T13:45:19.714623,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10134,17b57e89-ba89-4a2d-9262-1db978122c23,purchase,160,224.97,2025-05-09T13:45:19.714638,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
