user_id,session_id,actions,product_id,price,event_time,user_agent
10003,73c63147-acf8-4e14-bb9f-70606c6c5ca1,view,176,,2025-05-01T15:49:09.005775,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10147,43a3d8e9-dd21-4f2d-94c2-f6465b4b9c1c,view,127,,2025-05-01T15:49:09.005896,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10189,c26f89ff-93f9-4e4a-ae4f-111570889bb2,view,191,,2025-05-01T15:49:09.005983,Mozilla/5.0 (Linux; Android 10)
10193,58cfcf8e-6e69-4291-b351-3fbec9813c80,view,119,,2025-05-01T15:49:09.006063,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
10035,c60bf540-e24b-420a-a06d-71c3fdabdaf3,view,127,,2025-05-01T15:49:09.006134,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10064,53ddeeac-fb40-4f5f-a2ff-3afa8f5b7e01,view,140,,2025-05-01T15:49:09.006203,Mozilla/5.0 (Linux; Android 10)
10147,8ff5c0db-ed0e-441b-b8e5-d3d0965191de,purchase,106,182.14,2025-05-01T15:49:09.006297,Mozilla/5.0 (Linux; Android 10)
10039,f6dc1995-d882-493e-a001-181c4b320caf,view,159,,2025-05-01T15:49:09.006378,Mozilla/5.0 (Linux; Android 10)
10194,873f78b4-cee8-4293-9da4-7f52f78148d5,view,135,,2025-05-01T15:49:09.006449,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10155,c26f9243-442a-42cf-a695-697bfd340478,view,144,,2025-05-01T15:49:09.006519,Mozilla/5.0 (Linux; Android 10)
10124,ddc37b02-aa54-4274-bdfc-9d94e0119b38,view,143,,2025-05-01T15:49:09.006659,Mozilla/5.0 (Linux; Android 10)
10165,f44224a2-d419-47a4-9183-91f22144b3a1,view,189,,2025-05-01T15:49:09.006760,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10021,da5dc863-5c0f-418a-9a79-884811cbaa17,purchase,106,320.33,2025-05-01T15:49:09.006866,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10126,583b54c5-de82-40a9-a051-8b301cc0be0a,purchase,140,10.99,2025-05-01T15:49:09.006937,Mozilla/5.0 (Linux; Android 10)
10044,6efb005d-cfe3-4db0-989e-25a8ceb215a2,view,122,,2025-05-01T15:49:09.006992,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10071,484987c3-3232-486e-a07c-31587fcb19db,purchase,102,405.29,2025-05-01T15:49:09.007072,Mozilla/5.0 (Linux; Android 10)
10108,8202a1a9-a274-46a5-8086-2f26cf53dc79,view,128,,2025-05-01T15:49:09.007153,Mozilla/5.0 (Linux; Android 10)
10127,e856883d-92c6-4c26-915b-93bd15e78016,purchase,110,134.42,2025-05-01T15:49:09.007232,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10198,6addb01a-8bfa-4114-ab52-b521e4280e77,purchase,138,62.97,2025-05-01T15:49:09.007321,Mozilla/5.0 (Linux; Android 10)
10149,99389fa2-0bb3-4f67-a158-1358962a1583,purchase,154,81.64,2025-05-01T15:49:09.007410,Mozilla/5.0 (Linux; Android 10)
10193,2593d574-9773-410e-8769-24632c534151,purchase,193,35.25,2025-05-01T15:49:09.007499,Mozilla/5.0 (Linux; Android 10)
10045,70b4cb76-b535-4acf-9182-77a83fc40081,purchase,192,256.97,2025-05-01T15:49:09.007590,Mozilla/5.0 (Linux; Android 10)
10198,6bedcc42-91eb-4891-9e30-4c09967d655b,view,176,,2025-05-01T15:49:09.007674,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10187,3139cadc-1cb7-472e-b4f4-8b6304afa66a,view,111,,2025-05-01T15:49:09.007751,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10128,e07e4314-ad8f-457e-bfeb-95fee19dd8f6,view,148,,2025-05-01T15:49:09.007824,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10130,35c1fd5c-23af-4de6-bf1c-5f35fe093164,purchase,156,173.51,2025-05-01T15:49:09.007908,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10020,5e814016-f784-4703-ad2e-8ef7422c9758,view,142,,2025-05-01T15:49:09.007991,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10036,aded66d5-ecef-4be8-96dd-71dd6b1059b4,view,168,,2025-05-01T15:49:09.008065,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10003,c0d77130-cc3b-406c-885e-b80b8cc671e9,purchase,199,88.88,2025-05-01T15:49:09.008129,Mozilla/5.0 (Linux; Android 10)
10025,6322e390-4513-4838-a905-51eb383f26cb,purchase,177,180.83,2025-05-01T15:49:09.008212,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10042,7109034f-5497-4e39-be13-adc200ee1440,view,129,,2025-05-01T15:49:09.008286,Mozilla/5.0 (Linux; Android 10)
10083,cf3f8677-4d5e-4b98-af14-3b8399c1fbdd,purchase,156,393.72,2025-05-01T15:49:09.008365,Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1)
10026,34f3cc9b-03d1-4013-b1d2-214d5dfeec54,view,192,,2025-05-01T15:49:09.008445,Mozilla/5.0 (Windows NT 10.0; Win64; x64)
10061,11d3e5ca-ce60-4a17-89da-8ea15b462164,view,162,,2025-05-01T15:49:09.008515,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)
